"wavelength","absorbance"
351.1520737327189,-0.0068493150684931494
352.3041474654378,-0.00136986301369863
353.4562211981567,0.01917808219178082
354.60829493087556,-0.00958904109589041
355.7603686635945,-0.01643835616438356
356.91244239631334,0.01015310233682514
358.06451612903226,-0.00136986301369863
359.2165898617512,0.013698630136986299
360.36866359447004,0.030136986301369857
361.52073732718895,0.04931506849315068
362.6728110599078,0.054794520547945195
363.82488479262673,0.030136986301369857
364.9769585253456,0.03698630136986301
366.1290322580645,0.06712328767123286
367.28110599078343,0.09497716894977166
368.4331797235023,0.08082191780821917
369.5852534562212,0.08493150684931505
370.73732718894007,0.1187214611872146
371.889400921659,0.17671232876712326
373.04147465437785,0.17534246575342463
374.19354838709677,0.16438356164383558
375.3456221198157,0.18219178082191778
376.49769585253455,0.2068493150684931
377.64976958525347,0.23287671232876708
378.8018433179723,0.26301369863013696
379.95391705069125,0.247945205479452
381.1059907834101,0.19854955680902495
382.258064516129,0.2383561643835616
383.41013824884794,0.27534246575342464
384.5622119815668,0.3246575342465753
385.7142857142857,0.31506849315068486
386.8663594470046,0.2986301369863013
388.0184331797235,0.29041095890410956
389.17050691244236,0.28904109589041094
390.3225806451613,0.3068493150684931
391.4746543778802,0.31643835616438354
392.62672811059906,0.30136986301369856
393.778801843318,0.28904109589041094
394.93087557603684,0.2876712328767123
396.08294930875576,0.30136986301369856
397.2350230414747,0.33150684931506846
398.38709677419354,0.3118306351183063
399.53917050691246,0.29260273972602735
400.6912442396313,0.31369863013698623
401.84331797235023,0.3191780821917808
402.9953917050691,0.33561643835616434
404.147465437788,0.33150684931506846
405.29953917050693,0.29984779299847786
406.4516129032258,0.310958904109589
407.6036866359447,0.33698630136986296
408.7557603686636,0.36438356164383556
409.9078341013825,0.3534246575342465
411.05990783410135,0.373972602739726
412.21198156682027,0.33013698630136984
413.3640552995392,0.29999999999999993
414.51612903225805,0.32876712328767116
415.66820276497697,0.34383561643835614
416.82027649769583,0.3123287671232876
417.97235023041475,0.31506849315068486
419.1244239631336,0.310958904109589
420.2764976958525,0.30136986301369856
421.42857142857144,0.3068493150684931
422.5806451612903,0.31780821917808216
423.7327188940092,0.28904109589041094
424.8847926267281,0.29999999999999993
426.036866359447,0.2842465753424657
427.18894009216586,0.25342465753424653
428.3410138248848,0.2780821917808219
429.4930875576037,0.297945205479452
430.64516129032256,0.29999999999999993
431.7972350230415,0.2780821917808219
432.94930875576034,0.2937595129375951
434.10138248847926,0.26712328767123283
435.2534562211981,0.24383561643835613
436.40552995391704,0.2575342465753424
437.55760368663596,0.2602739726027397
438.7096774193548,0.2246575342465753
439.86175115207374,0.19506849315068492
441.0138248847926,0.210958904109589
442.1658986175115,0.19999999999999998
443.3179723502304,0.17671232876712326
444.4700460829493,0.17671232876712326
445.6221198156682,0.1602739726027397
446.7741935483871,0.1561643835616438
447.926267281106,0.14383561643835616
449.07834101382485,0.14931506849315065
450.2304147465438,0.13561643835616435
451.3824884792627,0.12739726027397258
452.53456221198155,0.12054794520547943
453.68663594470047,0.10958904109589039
454.83870967741933,0.10273972602739724
455.99078341013825,0.1191780821917808
457.1428571428571,0.0917808219178082
458.29493087557603,0.08082191780821917
459.4470046082949,0.0780821917808219
460.5990783410138,0.06986301369863013
461.7511520737327,0.08630136986301369
462.90322580645164,0.08630136986301369
464.05529953917045,0.04657534246575342
465.20737327188937,0.04931506849315068
466.3594470046083,0.05890410958904109
467.5115207373272,0.05753424657534246
468.6635944700461,0.08219178082191779
469.8156682027649,0.08904109589041094
470.96774193548384,0.06712328767123286
472.11981566820276,0.047945205479452045
473.2718894009217,0.03835616438356164
474.4239631336405,0.04657534246575342
475.5760368663594,0.04657534246575342
476.7281105990783,0.027397260273972598
477.88018433179724,0.00958904109589041
479.03225806451616,0.035616438356164376
480.18433179723496,0.060273972602739714
481.3364055299539,0.047945205479452045
482.4884792626728,0.042465753424657526
483.6405529953917,0.02602739726027397
484.79262672811063,0.027397260273972598
485.94470046082944,0.035616438356164376
487.09677419354836,0.035616438356164376
488.2488479262673,0.04657534246575342
489.4009216589862,0.041095890410958895
490.5529953917051,0.02328767123287671
491.7050691244239,-0.0030821917808219173
492.85714285714283,0.00273972602739726
494.00921658986175,0.04383561643835616
495.16129032258067,0.027397260273972598
496.3133640552995,0.0068493150684931494
497.4654377880184,-0.02328767123287671
498.6175115207373,-0.004383561643835616
499.7695852534562,0.035616438356164376
500.92165898617515,0.02191780821917808
