






20	0.051887212507
20.0166666667	0.015903325006
20.0333333333	0.051887212507
20.05	0.015903325006
20.0666666667	0.051887212507
20.0833333333	0.078875128133
20.1	0.033895268757
20.1166666667	0.051887212507
20.1333333333	0.033895268757
20.15	0.060883184383
20.1666666667	0.015903325006
20.1833333333	0.033895268757
20.2	0.096867071884
20.2166666667	0.078875128133
20.2333333333	0.033895268757
20.25	0.033895268757
20.2666666667	0.078875128133
20.2833333333	0.051887212507
20.3	0.051887212507
20.3166666667	0.078875128133
20.3333333333	0.060883184383
20.35	0.015903325006
20.3666666667	0.060883184383
20.3833333333	0.060883184383
20.4	0.078875128133
20.4166666667	0.078875128133
20.4333333333	0.060883184383
20.45	0.078875128133
20.4666666667	0.060883184383
20.4833333333	0.078875128133
20.5	0.096867071884
20.5166666667	0.078875128133
20.5333333333	0.078875128133
20.55	0.051887212507
20.5666666667	0.096867071884
20.5833333333	-0.00208861874400002
20.6	-0.00208861874400002
20.6166666667	0.078875128133
20.6333333333	0.051887212507
20.65	0.060883184383
20.6666666667	0.033895268757
20.6833333333	0.096867071884
20.7	0.051887212507
20.7166666667	0.015903325006
20.7333333333	-0.00208861874400002
20.75	0.096867071884
20.7666666667	0.060883184383
20.7833333333	0.060883184383
20.8	0.096867071884
20.8166666667	0.060883184383
20.8333333333	0.096867071884
20.85	-0.020080562495
20.8666666667	0.033895268757
20.8833333333	0.051887212507
20.9	0.078875128133
20.9166666667	0.096867071884
20.9333333333	0.060883184383
20.95	0.114859015634
20.9666666667	0.051887212507
20.9833333333	0.051887212507
21	0.096867071884
21.0166666667	0.12385498751
21.0333333333	0.096867071884
21.05	0.060883184383
21.0666666667	0.078875128133
21.0833333333	0.051887212507
21.1	0.060883184383
21.1166666667	0.051887212507
21.1333333333	0.12385498751
21.15	0.114859015634
21.1666666667	0.078875128133
21.1833333333	0.096867071884
21.2	0.051887212507
21.2166666667	0.096867071884
21.2333333333	0.078875128133
21.25	0.096867071884
21.2666666667	0.114859015634
21.2833333333	0.096867071884
21.3	0.078875128133
21.3166666667	0.114859015634
21.3333333333	0.033895268757
21.35	0.114859015634
21.3666666667	0.051887212507
21.3833333333	0.060883184383
21.4	0.096867071884
21.4166666667	0.078875128133
21.4333333333	0.051887212507
21.45	0.114859015634
21.4666666667	0.114859015634
21.4833333333	0.096867071884
21.5	0.060883184383
21.5166666667	0.096867071884
21.5333333333	0.015903325006
21.55	0.114859015634
21.5666666667	0.060883184383
21.5833333333	0.060883184383
21.6	0.096867071884
21.6166666667	0.051887212507
21.6333333333	0.096867071884
21.65	0.060883184383
21.6666666667	0.015903325006
21.6833333333	0.096867071884
21.7	0.060883184383
21.7166666667	0.096867071884
21.7333333333	0.096867071884
21.75	0.096867071884
21.7666666667	0.078875128133
21.7833333333	0.060883184383
21.8	0.078875128133
21.8166666667	0.051887212507
21.8333333333	0.078875128133
21.85	0.060883184383
21.8666666667	0.060883184383
21.8833333333	0.060883184383
21.9	0.060883184383
21.9166666667	0.078875128133
21.9333333333	0.078875128133
21.95	0.12385498751
21.9666666667	0.060883184383
21.9833333333	0.051887212507
22	0.078875128133
22.0166666667	0.060883184383
22.0333333333	0.060883184383
22.05	0.096867071884
22.0666666667	0.096867071884
